ortologus_row,start_codons,ATG,GTG,TTG,uniformity,Species,Genes,Alg.-Conn.,S_ruber0.fasta,S_ruber1.fasta,S_ruber2.fasta,S_ruber3.fasta,S_ruber4.fasta,S_ruber5.fasta,S_ruber6.fasta,S_ruber7.fasta,cog,organism
2204,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@603711680:0.957,BJLFMBCO_02856_S_ruber0_5,GNNGOPDE_03133_S_ruber1_3,DFALBHKG_02908_S_ruber2_4,NHIKOAIL_03030_S_ruber3_5,KFBDFGIE_03003_S_ruber4_1,MENLLFMI_02959_S_ruber5_1,FBNFPFMN_02957_S_ruber6_2,HOOJEANF_02901_S_ruber7_2,absent,S_ruber
2205,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@60456138:0.968,BJLFMBCO_01789_S_ruber0_5,GNNGOPDE_01922_S_ruber1_3,DFALBHKG_01794_S_ruber2_4,NHIKOAIL_01836_S_ruber3_5,KFBDFGIE_01769_S_ruber4_1,MENLLFMI_01841_S_ruber5_1,FBNFPFMN_01869_S_ruber6_2,HOOJEANF_01815_S_ruber7_2,absent,S_ruber
2206,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@605984352:0.967,BJLFMBCO_00754_S_ruber0_5,GNNGOPDE_00876_S_ruber1_3,DFALBHKG_00741_S_ruber2_4,NHIKOAIL_00786_S_ruber3_5,KFBDFGIE_00703_S_ruber4_1,MENLLFMI_00788_S_ruber5_1,FBNFPFMN_00823_S_ruber6_2,HOOJEANF_00741_S_ruber7_2,COG2197,S_ruber
2207,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@608208528:0.963,BJLFMBCO_01990_S_ruber0_5,GNNGOPDE_02144_S_ruber1_3,DFALBHKG_02002_S_ruber2_4,NHIKOAIL_02041_S_ruber3_5,KFBDFGIE_01972_S_ruber4_1,MENLLFMI_02042_S_ruber5_1,FBNFPFMN_02080_S_ruber6_2,HOOJEANF_02016_S_ruber7_2,absent,S_ruber
2208,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@609651168:0.948,BJLFMBCO_01246_S_ruber0_5,GNNGOPDE_01368_S_ruber1_3,DFALBHKG_01239_S_ruber2_4,NHIKOAIL_01284_S_ruber3_5,KFBDFGIE_01201_S_ruber4_1,MENLLFMI_01290_S_ruber5_1,FBNFPFMN_01318_S_ruber6_2,HOOJEANF_01271_S_ruber7_2,COG0626,S_ruber
2209,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,8.0,0.0,same,8,8,@610153120:0.564,BJLFMBCO_01177_S_ruber0_5,GNNGOPDE_01298_S_ruber1_3,DFALBHKG_01167_S_ruber2_4,NHIKOAIL_01214_S_ruber3_5,KFBDFGIE_01133_S_ruber4_1,MENLLFMI_01212_S_ruber5_1,FBNFPFMN_01247_S_ruber6_2,HOOJEANF_01161_S_ruber7_2,absent,S_ruber
2210,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@610935994:0.948,BJLFMBCO_02618_S_ruber0_5,GNNGOPDE_02890_S_ruber1_3,DFALBHKG_02664_S_ruber2_4,NHIKOAIL_02789_S_ruber3_5,KFBDFGIE_02764_S_ruber4_1,MENLLFMI_02722_S_ruber5_1,FBNFPFMN_02715_S_ruber6_2,HOOJEANF_02657_S_ruber7_2,COG2317,S_ruber
2211,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@613188166:0.961,BJLFMBCO_01577_S_ruber0_5,GNNGOPDE_01704_S_ruber1_3,DFALBHKG_01575_S_ruber2_4,NHIKOAIL_01620_S_ruber3_5,KFBDFGIE_01544_S_ruber4_1,MENLLFMI_01623_S_ruber5_1,FBNFPFMN_01655_S_ruber6_2,HOOJEANF_01603_S_ruber7_2,COG0188,S_ruber
2212,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@616180356:0.965,BJLFMBCO_02264_S_ruber0_5,GNNGOPDE_02431_S_ruber1_3,DFALBHKG_02297_S_ruber2_4,NHIKOAIL_02322_S_ruber3_5,KFBDFGIE_02402_S_ruber4_1,MENLLFMI_02357_S_ruber5_1,FBNFPFMN_02355_S_ruber6_2,HOOJEANF_02292_S_ruber7_2,COG0079,S_ruber
2213,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@616526226:0.939,BJLFMBCO_02972_S_ruber0_5,GNNGOPDE_03254_S_ruber1_3,DFALBHKG_03041_S_ruber2_4,NHIKOAIL_03150_S_ruber3_5,KFBDFGIE_03120_S_ruber4_1,MENLLFMI_03089_S_ruber5_1,FBNFPFMN_03086_S_ruber6_2,HOOJEANF_03030_S_ruber7_2,absent,S_ruber
2214,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@620136442:0.966,BJLFMBCO_01778_S_ruber0_5,GNNGOPDE_01911_S_ruber1_3,DFALBHKG_01783_S_ruber2_4,NHIKOAIL_01825_S_ruber3_5,KFBDFGIE_01758_S_ruber4_1,MENLLFMI_01830_S_ruber5_1,FBNFPFMN_01858_S_ruber6_2,HOOJEANF_01804_S_ruber7_2,COG0159,S_ruber
2215,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@62056596:0.957,BJLFMBCO_02161_S_ruber0_5,GNNGOPDE_02318_S_ruber1_3,DFALBHKG_02181_S_ruber2_4,NHIKOAIL_02208_S_ruber3_5,KFBDFGIE_02179_S_ruber4_1,MENLLFMI_02242_S_ruber5_1,FBNFPFMN_02242_S_ruber6_2,HOOJEANF_02179_S_ruber7_2,absent,S_ruber
2216,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@624431230:0.947,BJLFMBCO_02691_S_ruber0_5,GNNGOPDE_02962_S_ruber1_3,DFALBHKG_02743_S_ruber2_4,NHIKOAIL_02861_S_ruber3_5,KFBDFGIE_02834_S_ruber4_1,MENLLFMI_02792_S_ruber5_1,FBNFPFMN_02788_S_ruber6_2,HOOJEANF_02728_S_ruber7_2,absent,S_ruber
2217,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@627357228:0.725,BJLFMBCO_02854_S_ruber0_5,GNNGOPDE_03131_S_ruber1_3,DFALBHKG_02906_S_ruber2_4,NHIKOAIL_03028_S_ruber3_5,KFBDFGIE_03001_S_ruber4_1,MENLLFMI_02957_S_ruber5_1,FBNFPFMN_02955_S_ruber6_2,HOOJEANF_02899_S_ruber7_2,absent,S_ruber
2218,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@628580604:0.962,BJLFMBCO_02865_S_ruber0_5,GNNGOPDE_03142_S_ruber1_3,DFALBHKG_02917_S_ruber2_4,NHIKOAIL_03039_S_ruber3_5,KFBDFGIE_03012_S_ruber4_1,MENLLFMI_02968_S_ruber5_1,FBNFPFMN_02966_S_ruber6_2,HOOJEANF_02910_S_ruber7_2,COG3720,S_ruber
2219,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@628870738:0.952,BJLFMBCO_01493_S_ruber0_5,GNNGOPDE_01620_S_ruber1_3,DFALBHKG_01489_S_ruber2_4,NHIKOAIL_01537_S_ruber3_5,KFBDFGIE_01460_S_ruber4_1,MENLLFMI_01540_S_ruber5_1,FBNFPFMN_01572_S_ruber6_2,HOOJEANF_01520_S_ruber7_2,absent,S_ruber
2220,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@629811812:0.936,BJLFMBCO_02289_S_ruber0_5,GNNGOPDE_02456_S_ruber1_3,DFALBHKG_02322_S_ruber2_4,NHIKOAIL_02347_S_ruber3_5,KFBDFGIE_02427_S_ruber4_1,MENLLFMI_02382_S_ruber5_1,FBNFPFMN_02380_S_ruber6_2,HOOJEANF_02318_S_ruber7_2,COG0119,S_ruber
2221,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@634145154:0.937,BJLFMBCO_02755_S_ruber0_5,GNNGOPDE_03026_S_ruber1_3,DFALBHKG_02809_S_ruber2_4,NHIKOAIL_02925_S_ruber3_5,KFBDFGIE_02899_S_ruber4_1,MENLLFMI_02856_S_ruber5_1,FBNFPFMN_02852_S_ruber6_2,HOOJEANF_02793_S_ruber7_2,absent,S_ruber
2222,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@63547026:0.966,BJLFMBCO_01660_S_ruber0_5,GNNGOPDE_01787_S_ruber1_3,DFALBHKG_01654_S_ruber2_4,NHIKOAIL_01704_S_ruber3_5,KFBDFGIE_01622_S_ruber4_1,MENLLFMI_01710_S_ruber5_1,FBNFPFMN_01737_S_ruber6_2,HOOJEANF_01686_S_ruber7_2,COG0345,S_ruber
2223,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@635607648:0.946,BJLFMBCO_02494_S_ruber0_5,GNNGOPDE_02765_S_ruber1_3,DFALBHKG_02541_S_ruber2_4,NHIKOAIL_02665_S_ruber3_5,KFBDFGIE_02644_S_ruber4_1,MENLLFMI_02597_S_ruber5_1,FBNFPFMN_02594_S_ruber6_2,HOOJEANF_02535_S_ruber7_2,COG1109,S_ruber
2224,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@636734528:0.961,BJLFMBCO_02501_S_ruber0_5,GNNGOPDE_02772_S_ruber1_3,DFALBHKG_02548_S_ruber2_4,NHIKOAIL_02672_S_ruber3_5,KFBDFGIE_02651_S_ruber4_1,MENLLFMI_02604_S_ruber5_1,FBNFPFMN_02601_S_ruber6_2,HOOJEANF_02542_S_ruber7_2,absent,S_ruber
2225,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@63768140:0.965,BJLFMBCO_00374_S_ruber0_5,GNNGOPDE_00442_S_ruber1_3,DFALBHKG_00367_S_ruber2_4,NHIKOAIL_00353_S_ruber3_5,KFBDFGIE_00311_S_ruber4_1,MENLLFMI_00375_S_ruber5_1,FBNFPFMN_00356_S_ruber6_2,HOOJEANF_00329_S_ruber7_2,absent,S_ruber
2226,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@644420324:0.943,BJLFMBCO_01896_S_ruber0_5,GNNGOPDE_02036_S_ruber1_3,DFALBHKG_01908_S_ruber2_4,NHIKOAIL_01946_S_ruber3_5,KFBDFGIE_01878_S_ruber4_1,MENLLFMI_01948_S_ruber5_1,FBNFPFMN_01985_S_ruber6_2,HOOJEANF_01922_S_ruber7_2,absent,S_ruber
2227,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@644430682:0.967,BJLFMBCO_01859_S_ruber0_5,GNNGOPDE_01999_S_ruber1_3,DFALBHKG_01871_S_ruber2_4,NHIKOAIL_01908_S_ruber3_5,KFBDFGIE_01839_S_ruber4_1,MENLLFMI_01911_S_ruber5_1,FBNFPFMN_01946_S_ruber6_2,HOOJEANF_01885_S_ruber7_2,absent,S_ruber
2228,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@645772660:0.964,BJLFMBCO_00749_S_ruber0_5,GNNGOPDE_00871_S_ruber1_3,DFALBHKG_00736_S_ruber2_4,NHIKOAIL_00781_S_ruber3_5,KFBDFGIE_00698_S_ruber4_1,MENLLFMI_00783_S_ruber5_1,FBNFPFMN_00818_S_ruber6_2,HOOJEANF_00736_S_ruber7_2,COG1816,S_ruber
2229,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@652288974:0.88,BJLFMBCO_02257_S_ruber0_5,GNNGOPDE_02405_S_ruber1_3,DFALBHKG_02268_S_ruber2_4,NHIKOAIL_02295_S_ruber3_5,KFBDFGIE_02375_S_ruber4_1,MENLLFMI_02331_S_ruber5_1,FBNFPFMN_02329_S_ruber6_2,HOOJEANF_02266_S_ruber7_2,absent,S_ruber
2230,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@653146892:0.923,BJLFMBCO_02961_S_ruber0_5,GNNGOPDE_03241_S_ruber1_3,DFALBHKG_03019_S_ruber2_4,NHIKOAIL_03139_S_ruber3_5,KFBDFGIE_03105_S_ruber4_1,MENLLFMI_03069_S_ruber5_1,FBNFPFMN_03067_S_ruber6_2,HOOJEANF_03011_S_ruber7_2,absent,S_ruber
2231,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@654639906:0.966,BJLFMBCO_02585_S_ruber0_5,GNNGOPDE_02856_S_ruber1_3,DFALBHKG_02630_S_ruber2_4,NHIKOAIL_02755_S_ruber3_5,KFBDFGIE_02731_S_ruber4_1,MENLLFMI_02688_S_ruber5_1,FBNFPFMN_02681_S_ruber6_2,HOOJEANF_02621_S_ruber7_2,absent,S_ruber
2232,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@65503504:0.956,BJLFMBCO_02703_S_ruber0_5,GNNGOPDE_02974_S_ruber1_3,DFALBHKG_02755_S_ruber2_4,NHIKOAIL_02873_S_ruber3_5,KFBDFGIE_02846_S_ruber4_1,MENLLFMI_02804_S_ruber5_1,FBNFPFMN_02800_S_ruber6_2,HOOJEANF_02740_S_ruber7_2,absent,S_ruber
2233,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@658015044:0.962,BJLFMBCO_02162_S_ruber0_5,GNNGOPDE_02319_S_ruber1_3,DFALBHKG_02182_S_ruber2_4,NHIKOAIL_02209_S_ruber3_5,KFBDFGIE_02180_S_ruber4_1,MENLLFMI_02243_S_ruber5_1,FBNFPFMN_02243_S_ruber6_2,HOOJEANF_02180_S_ruber7_2,absent,S_ruber
2234,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@662049304:0.966,BJLFMBCO_02265_S_ruber0_5,GNNGOPDE_02432_S_ruber1_3,DFALBHKG_02298_S_ruber2_4,NHIKOAIL_02323_S_ruber3_5,KFBDFGIE_02403_S_ruber4_1,MENLLFMI_02358_S_ruber5_1,FBNFPFMN_02356_S_ruber6_2,HOOJEANF_02293_S_ruber7_2,absent,S_ruber
2235,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@662880872:0.954,BJLFMBCO_01132_S_ruber0_5,GNNGOPDE_01254_S_ruber1_3,DFALBHKG_01122_S_ruber2_4,NHIKOAIL_01170_S_ruber3_5,KFBDFGIE_01088_S_ruber4_1,MENLLFMI_01168_S_ruber5_1,FBNFPFMN_01202_S_ruber6_2,HOOJEANF_01117_S_ruber7_2,absent,S_ruber
2236,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@663599752:0.949,BJLFMBCO_02299_S_ruber0_5,GNNGOPDE_02466_S_ruber1_3,DFALBHKG_02332_S_ruber2_4,NHIKOAIL_02357_S_ruber3_5,KFBDFGIE_02437_S_ruber4_1,MENLLFMI_02392_S_ruber5_1,FBNFPFMN_02390_S_ruber6_2,HOOJEANF_02328_S_ruber7_2,COG1234,S_ruber
2237,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@667850008:0.949,BJLFMBCO_01154_S_ruber0_5,GNNGOPDE_01275_S_ruber1_3,DFALBHKG_01144_S_ruber2_4,NHIKOAIL_01191_S_ruber3_5,KFBDFGIE_01110_S_ruber4_1,MENLLFMI_01189_S_ruber5_1,FBNFPFMN_01223_S_ruber6_2,HOOJEANF_01138_S_ruber7_2,absent,S_ruber
2238,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@670482470:0.905,BJLFMBCO_01688_S_ruber0_5,GNNGOPDE_01815_S_ruber1_3,DFALBHKG_01687_S_ruber2_4,NHIKOAIL_01732_S_ruber3_5,KFBDFGIE_01650_S_ruber4_1,MENLLFMI_01738_S_ruber5_1,FBNFPFMN_01765_S_ruber6_2,HOOJEANF_01714_S_ruber7_2,absent,S_ruber
2239,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@673081974:0.959,BJLFMBCO_01578_S_ruber0_5,GNNGOPDE_01705_S_ruber1_3,DFALBHKG_01576_S_ruber2_4,NHIKOAIL_01621_S_ruber3_5,KFBDFGIE_01545_S_ruber4_1,MENLLFMI_01624_S_ruber5_1,FBNFPFMN_01656_S_ruber6_2,HOOJEANF_01604_S_ruber7_2,COG0187,S_ruber
2240,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,8.0,0.0,same,8,8,@67413814:0.969,BJLFMBCO_02338_S_ruber0_5,GNNGOPDE_02512_S_ruber1_3,DFALBHKG_02383_S_ruber2_4,NHIKOAIL_02401_S_ruber3_5,KFBDFGIE_02486_S_ruber4_1,MENLLFMI_02439_S_ruber5_1,FBNFPFMN_02437_S_ruber6_2,HOOJEANF_02375_S_ruber7_2,COG1047,S_ruber
2241,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@674896868:0.935,BJLFMBCO_00180_S_ruber0_5,GNNGOPDE_00202_S_ruber1_3,DFALBHKG_00188_S_ruber2_4,NHIKOAIL_00194_S_ruber3_5,KFBDFGIE_00191_S_ruber4_1,MENLLFMI_00201_S_ruber5_1,FBNFPFMN_00195_S_ruber6_2,HOOJEANF_00185_S_ruber7_2,absent,S_ruber
2242,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@679366914:0.695,BJLFMBCO_02196_S_ruber0_5,GNNGOPDE_02346_S_ruber1_3,DFALBHKG_02204_S_ruber2_4,NHIKOAIL_02235_S_ruber3_5,KFBDFGIE_02313_S_ruber4_1,MENLLFMI_02267_S_ruber5_1,FBNFPFMN_02267_S_ruber6_2,HOOJEANF_02204_S_ruber7_2,absent,S_ruber
2243,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@67978542:0.962,BJLFMBCO_02889_S_ruber0_5,GNNGOPDE_03166_S_ruber1_3,DFALBHKG_02941_S_ruber2_4,NHIKOAIL_03063_S_ruber3_5,KFBDFGIE_03036_S_ruber4_1,MENLLFMI_02992_S_ruber5_1,FBNFPFMN_02991_S_ruber6_2,HOOJEANF_02934_S_ruber7_2,COG0236,S_ruber
2244,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@680973808:0.963,BJLFMBCO_02665_S_ruber0_5,GNNGOPDE_02936_S_ruber1_3,DFALBHKG_02716_S_ruber2_4,NHIKOAIL_02835_S_ruber3_5,KFBDFGIE_02807_S_ruber4_1,MENLLFMI_02768_S_ruber5_1,FBNFPFMN_02761_S_ruber6_2,HOOJEANF_02703_S_ruber7_2,absent,S_ruber
2245,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@681805418:0.961,BJLFMBCO_00866_S_ruber0_5,GNNGOPDE_00991_S_ruber1_3,DFALBHKG_00854_S_ruber2_4,NHIKOAIL_00902_S_ruber3_5,KFBDFGIE_00819_S_ruber4_1,MENLLFMI_00901_S_ruber5_1,FBNFPFMN_00937_S_ruber6_2,HOOJEANF_00857_S_ruber7_2,absent,S_ruber
2246,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@681928500:0.951,BJLFMBCO_00102_S_ruber0_5,GNNGOPDE_00102_S_ruber1_3,DFALBHKG_00105_S_ruber2_4,NHIKOAIL_00099_S_ruber3_5,KFBDFGIE_00098_S_ruber4_1,MENLLFMI_00111_S_ruber5_1,FBNFPFMN_00100_S_ruber6_2,HOOJEANF_00099_S_ruber7_2,absent,S_ruber
2247,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@68210372:0.965,BJLFMBCO_02301_S_ruber0_5,GNNGOPDE_02468_S_ruber1_3,DFALBHKG_02334_S_ruber2_4,NHIKOAIL_02359_S_ruber3_5,KFBDFGIE_02439_S_ruber4_1,MENLLFMI_02394_S_ruber5_1,FBNFPFMN_02392_S_ruber6_2,HOOJEANF_02330_S_ruber7_2,absent,S_ruber
2248,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@683098682:0.954,BJLFMBCO_01391_S_ruber0_5,GNNGOPDE_01515_S_ruber1_3,DFALBHKG_01387_S_ruber2_4,NHIKOAIL_01433_S_ruber3_5,KFBDFGIE_01352_S_ruber4_1,MENLLFMI_01438_S_ruber5_1,FBNFPFMN_01468_S_ruber6_2,HOOJEANF_01415_S_ruber7_2,absent,S_ruber
2249,"['ATG', 'GTG', 'GTG', 'GTG', 'ATG', 'ATG', 'GTG', 'GTG']",3.0,5.0,0.0,different,8,8,@683222396:0.887,BJLFMBCO_01698_S_ruber0_5,GNNGOPDE_01829_S_ruber1_3,DFALBHKG_01701_S_ruber2_4,NHIKOAIL_01743_S_ruber3_5,KFBDFGIE_01662_S_ruber4_1,MENLLFMI_01748_S_ruber5_1,FBNFPFMN_01776_S_ruber6_2,HOOJEANF_01724_S_ruber7_2,absent,S_ruber
2250,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@687330652:0.795,BJLFMBCO_00836_S_ruber0_5,GNNGOPDE_00959_S_ruber1_3,DFALBHKG_00824_S_ruber2_4,NHIKOAIL_00872_S_ruber3_5,KFBDFGIE_00790_S_ruber4_1,MENLLFMI_00872_S_ruber5_1,FBNFPFMN_00905_S_ruber6_2,HOOJEANF_00828_S_ruber7_2,absent,S_ruber
2251,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@687747674:0.964,BJLFMBCO_02436_S_ruber0_5,GNNGOPDE_02605_S_ruber1_3,DFALBHKG_02483_S_ruber2_4,NHIKOAIL_02505_S_ruber3_5,KFBDFGIE_02586_S_ruber4_1,MENLLFMI_02538_S_ruber5_1,FBNFPFMN_02537_S_ruber6_2,HOOJEANF_02475_S_ruber7_2,absent,S_ruber
2252,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@691361838:0.969,BJLFMBCO_00298_S_ruber0_5,GNNGOPDE_00362_S_ruber1_3,DFALBHKG_00288_S_ruber2_4,NHIKOAIL_00291_S_ruber3_5,KFBDFGIE_00263_S_ruber4_1,MENLLFMI_00292_S_ruber5_1,FBNFPFMN_00290_S_ruber6_2,HOOJEANF_00264_S_ruber7_2,COG1785,S_ruber
2253,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@696403438:0.898,BJLFMBCO_02917_S_ruber0_5,GNNGOPDE_03195_S_ruber1_3,DFALBHKG_02972_S_ruber2_4,NHIKOAIL_03092_S_ruber3_5,KFBDFGIE_03060_S_ruber4_1,MENLLFMI_03021_S_ruber5_1,FBNFPFMN_03020_S_ruber6_2,HOOJEANF_02963_S_ruber7_2,absent,S_ruber
2254,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,8.0,0.0,same,8,8,@69700878:0.965,BJLFMBCO_01133_S_ruber0_5,GNNGOPDE_01255_S_ruber1_3,DFALBHKG_01123_S_ruber2_4,NHIKOAIL_01171_S_ruber3_5,KFBDFGIE_01089_S_ruber4_1,MENLLFMI_01169_S_ruber5_1,FBNFPFMN_01203_S_ruber6_2,HOOJEANF_01118_S_ruber7_2,absent,S_ruber
2255,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@698912204:0.945,BJLFMBCO_00810_S_ruber0_5,GNNGOPDE_00933_S_ruber1_3,DFALBHKG_00798_S_ruber2_4,NHIKOAIL_00845_S_ruber3_5,KFBDFGIE_00764_S_ruber4_1,MENLLFMI_00846_S_ruber5_1,FBNFPFMN_00879_S_ruber6_2,HOOJEANF_00802_S_ruber7_2,absent,S_ruber
2256,"['ATG', 'ATG', 'ATG', 'GTG', 'ATG', 'ATG', 'ATG', 'ATG']",7.0,1.0,0.0,different,8,8,@699864316:0.907,BJLFMBCO_02985_S_ruber0_5,GNNGOPDE_03267_S_ruber1_3,DFALBHKG_03076_S_ruber2_4,NHIKOAIL_03181_S_ruber3_5,KFBDFGIE_03133_S_ruber4_1,MENLLFMI_03104_S_ruber5_1,FBNFPFMN_03099_S_ruber6_2,HOOJEANF_03043_S_ruber7_2,absent,S_ruber
2257,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@700468526:0.902,BJLFMBCO_02984_S_ruber0_5,GNNGOPDE_03266_S_ruber1_3,DFALBHKG_03075_S_ruber2_4,NHIKOAIL_03180_S_ruber3_5,KFBDFGIE_03132_S_ruber4_1,MENLLFMI_03101_S_ruber5_1,FBNFPFMN_03098_S_ruber6_2,HOOJEANF_03042_S_ruber7_2,absent,S_ruber
